Block_ID,Expected_Hex,Actual_Hex,Match_Status
3224,0000000000002e0e00002d660000142d,0000000000002e0e00002d660000142d,1
3225,546e5383a300005100000032bb000057,546e5383a300005100000032bb000057,1
3226,5c43004915001dbb00000b000000000f,5c43004915001dbb00000b000000000f,1
3227,03000000000000004a5d002e00008300,03000000000000004a5d002e00008300,1
3228,35008f0020000000005b440028000519,35008f0020000000005b440028000519,1
3229,5e2ec117801400002900000b00006200,5e2ec117801400002900000b00006200,1
3230,00003f000068003200510000e1002b00,00003f000068003200510000e1002b00,1
3231,00001005000000000000000089003466,00001005000000000000000089003466,1
3232,00000a003300001600df000000002c00,00000a003300001600df000000002c00,1
3233,06000000460006000000240000025918,06000000460006000000240000025918,1
3234,001f0000003800050000003a00000026,001f0000003800050000003a00000026,1
3235,8c0000990035007a0000001300000083,8c0000990035007a0000001300000083,1
3236,000055892300006a0000590000000023,000055892300006a0000590000000023,1
3237,007700ba318f0000a6590f0051000000,007700ba318f0000a6590f0051000000,1
3238,0071000000003e004d00000000162600,0071000000003e004d00000000162600,1
3239,0000830000000000175400008c000400,0000830000000000175400008c000400,1
3240,000004120000c2000000000033000000,000004120000c2000000000033000000,1
3241,003e00000023000034ac380c00004500,003e00000023000034ac380c00004500,1
3242,0000000000001c0000a86400003a0000,0000000000001c0000a86400003a0000,1
3243,47443e0034000000000000000000000f,47443e0034000000000000000000000f,1
3244,0f650077000000007e00000063000000,0f650077000000007e00000063000000,1
3245,0000054c0000000000000000000000bb,0000054c0000000000000000000000bb,1
3246,004700000000000000000d0000000000,004700000000000000000d0000000000,1
3247,140000007d00af0000130000000000a4,140000007d00af0000130000000000a4,1
3248,0000e40000000002008b000047290000,0000e40000000002008b000047290000,1
3249,0000e0000b0073950000000003000000,0000e0000b0073950000000003000000,1
3250,3a00003100000c00272807000030008e,3a00003100000c00272807000030008e,1
3251,0000005b000049007d00000000000b00,0000005b000049007d00000000000b00,1
3252,036b0000000000430000000056000000,036b0000000000430000000056000000,1
3253,561e000000c300002800000084d80000,561e000000c300002800000084d80000,1
3254,2e00001e00004e000000000000000000,2e00001e00004e000000000000000000,1
3255,0065b143e0000d00003b001200000000,0065b143e0000d00003b001200000000,1
3256,061b08000006390e009c000000e00000,061b08000006390e009c000000e00000,1
3257,0000205d000000000000004b9d000000,0000205d000000000000004b9d000000,1
3258,000000000000005000274800df00001d,000000000000005000274800df00001d,1
3259,1179c4beeb005d6593830000311f5200,1179c4beeb005d6593830000311f5200,1
3260,00000000000000000000180000000000,00000000000000000000180000000000,1
3261,0f000000000000d13c00008400260000,0f000000000000d13c00008400260000,1
3262,00280d62001700006d00008400be6d00,00280d62001700006d00008400be6d00,1
3263,0000008d2c55008c5800000000001300,0000008d2c55008c5800000000001300,1
3264,00000000000000000000000000009e00,00000000000000000000000000009e00,1
3265,00000000003700890000dc0a4b004b00,00000000003700890000dc0a4b004b00,1
3266,8dae02b55a0000000000430018000000,8dae02b55a0000000000430018000000,1
3267,000bdb00008e00000000000000000049,000bdb00008e00000000000000000049,1
3268,000000475e610000001a474f0000c93c,000000475e610000001a474f0000c93c,1
3269,000000880b000000796c864c00760000,000000880b000000796c864c00760000,1
3270,0000000000000000000000000d000000,0000000000000000000000000d000000,1
3271,0018000000000000000000ac5e000089,0018000000000000000000ac5e000089,1
3272,00003f000000401900ab00b40000009f,00003f000000401900ab00b40000009f,1
3273,000084340000be004600000000000000,000084340000be004600000000000000,1
3274,25000000000001000000050300206700,25000000000001000000050300206700,1
3275,070000000016000000cd000000000000,070000000016000000cd000000000000,1
3276,640000000000973d00a400114a000000,640000000000973d00a400114a000000,1
3277,000030004400000000000000006e0000,000030004400000000000000006e0000,1
3278,001c590000000006c50000007c000062,001c590000000006c50000007c000062,1
3279,00002c62001900050053000e00a80022,00002c62001900050053000e00a80022,1
3280,00060000000083001787002f00000000,00060000000083001787002f00000000,1
3281,000039009b150000000000572f000000,000039009b150000000000572f000000,1
3282,00000000004500490092008c00280000,00000000004500490092008c00280000,1
3283,00001e00000000000000013200004b00,00001e00000000000000013200004b00,1
3284,1e5f0000003c5e000000000000000000,1e5f0000003c5e000000000000000000,1
3285,06000000001100000000640000000054,06000000001100000000640000000054,1
3286,004100000a00a100004e000000011d17,004100000a00a100004e000000011d17,1
3287,9c203d87006700002c70000093004500,9c203d87006700002c70000093004500,1
3288,000400000000000000232b2802000000,000400000000000000232b2802000000,1
3289,00000008000000000000003202000000,00000008000000000000003202000000,1
3290,004a90510000000000680059022d0000,004a90510000000000680059022d0000,1
3291,0e003100000000000000390066070008,0e003100000000000000390066070008,1
3292,007400000000002425000d000b000000,007400000000002425000d000b000000,1
3293,620000001f0000000018000000000000,620000001f0000000018000000000000,1
3294,0000000000b000dd003018000000004a,0000000000b000dd003018000000004a,1
3295,0000007100008c00008906000000000d,0000007100008c00008906000000000d,1
3296,003300000025000000000000007c0000,003300000025000000000000007c0000,1
3297,00002d00003c2600000034000600002e,00002d00003c2600000034000600002e,1
3298,0d0000000000005d0000007100000000,0d0000000000005d0000007100000000,1
3299,0000870000280dd8000f000000730000,0000870000280dd8000f000000730000,1
3300,000000e80475000000840000720d0000,000000e80475000000840000720d0000,1
3301,0079005900d133000011000000000000,0079005900d133000011000000000000,1
3302,00553800480000000000005b18005b00,00553800480000000000005b18005b00,1
3303,00000000600d00160026263300003500,00000000600d00160026263300003500,1
3304,1a260000182f00000400000022000000,1a260000182f00000400000022000000,1
3305,510000004700000000005d000037003e,510000004700000000005d000037003e,1
3306,00000000000000000035001200230021,00000000000000000035001200230021,1
3307,00980500005700006700000000000003,00980500005700006700000000000003,1
3308,0000b2000000000b432f000000490019,0000b2000000000b432f000000490019,1
3309,45000000002000004b00000000000000,45000000002000004b00000000000000,1
3310,000000000000007b2000000000000000,000000000000007b2000000000000000,1
3311,00000000000027000000001a3700007b,00000000000027000000001a3700007b,1
3312,00000049008800000000002a89000000,00000049008800000000002a89000000,1
3313,0000000000000000007160000000004e,0000000000000000007160000000004e,1
3314,a94f000000000000b600000000000000,a94f000000000000b600000000000000,1
3315,000000f40000001b430000003000bf00,000000f40000001b430000003000bf00,1
3316,00002800001500000000000000000300,00002800001500000000000000000300,1
3317,370000006a50b3000000d400c7003d00,370000006a50b3000000d400c7003d00,1
3318,45007e00960400000044000007000000,45007e00960400000044000007000000,1
3319,0000000000000000000000010081003c,0000000000000000000000010081003c,1
3320,006253000000b7000000000000000000,006253000000b7000000000000000000,1
3321,0000000044a500000049350000100000,0000000044a500000049350000100000,1
3322,0000000000000004bb00000000350500,0000000000000004bb00000000350500,1
3323,9f000000044400001e06000000000000,9f000000044400001e06000000000000,1
3324,0001e80000000000d700000000000000,0001e80000000000d700000000000000,1
3325,00009c00730000004c000053006d4900,00009c00730000004c000053006d4900,1
3326,a300000000004600002c0000001c00bf,a300000000004600002c0000001c00bf,1
3327,000000006b0000000000000b0000001e,000000006b0000000000000b0000001e,1
3328,00003e004e898c00542c000800a7001a,00003e004e898c00542c000800a7001a,1
3329,00002200003300000000002c00000000,00002200003300000000002c00000000,1
3330,00331a00290000cc0000006500003d00,00331a00290000cc0000006500003d00,1
3331,00000000000041680065057400280000,00000000000041680065057400280000,1
3332,29000000000000d93f00000000005600,29000000000000d93f00000000005600,1
3333,63000001220000000000428e776a6b0a,63000001220000000000428e776a6b0a,1
3334,00000000000000000000001d3c006300,00000000000000000000001d3c006300,1
3335,00000000000000004d00500000000000,00000000000000004d00500000000000,1
3336,0000000000000d0000000000002a0000,0000000000000d0000000000002a0000,1
3337,009108a0000028000000000000002f00,009108a0000028000000000000002f00,1
3338,00000000000029000000000000000000,00000000000029000000000000000000,1
3339,000000008b0000000052000000838461,000000008b0000000052000000838461,1
3340,060000000052000c0000000000007e02,060000000052000c0000000000007e02,1
3341,00006642000000000000000000000000,00006642000000000000000000000000,1
3342,000000000074008f5b000067000c0000,000000000074008f5b000067000c0000,1
3343,0072000000490000175a000000270a4a,0072000000490000175a000000270a4a,1
3344,0000090040000000000017003b570000,0000090040000000000017003b570000,1
3345,173f000000005a17000031003f540000,173f000000005a17000031003f540000,1
3346,00009e2a000000000000000000003949,00009e2a000000000000000000003949,1
3347,00000000000000242a0000a23a007d00,00000000000000242a0000a23a007d00,1
3348,000031000000009d0000000052000000,000031000000009d0000000052000000,1
3349,1b000000000000000000000080000000,1b000000000000000000000080000000,1
3350,2e000000004b5f00005c001800005123,2e000000004b5f00005c001800005123,1
3351,270000311700000057000000000fbf57,270000311700000057000000000fbf57,1
3352,0000170000000000000000000000007f,0000170000000000000000000000007f,1
3353,000000001c000000461c000000910000,000000001c000000461c000000910000,1
3354,000000d7000018280000000000000000,000000d7000018280000000000000000,1
3355,00000057016b0000000613000000000b,00000057016b0000000613000000000b,1
3356,1f190000007000010000000000003d00,1f190000007000010000000000003d00,1
3357,00004e006ca00000000000006b090a00,00004e006ca00000000000006b090a00,1
3358,000000000000d7001200000027000091,000000000000d7001200000027000091,1
3359,22000000f900b0002d62000000290042,22000000f900b0002d62000000290042,1
3360,1d00000000000077000044001a00005a,1d00000000000077000044001a00005a,1
3361,10350000220000000000000000000000,10350000220000000000000000000000,1
3362,fd8f000000827200003e000000009b00,fd8f000000827200003e000000009b00,1
3363,a1000000392402000000007849005c00,a1000000392402000000007849005c00,1
3364,00a9000000000000ab00002100006200,00a9000000000000ab00002100006200,1
3365,00000000380000000000000000006b0e,00000000380000000000000000006b0e,1
3366,6200002289fa0000986e000a00000000,6200002289fa0000986e000a00000000,1
3367,000000000d3a00002300000000000000,000000000d3a00002300000000000000,1
3368,0014000000860000463f00004c1d5900,0014000000860000463f00004c1d5900,1
3369,0005007d000000000000000000000000,0005007d000000000000000000000000,1
3370,5d00009d00520000001ab200a8e2a600,5d00009d00520000001ab200a8e2a600,1
3371,54000000022b7a752600000000759500,54000000022b7a752600000000759500,1
3372,4e0023000000000036005b23a102002b,4e0023000000000036005b23a102002b,1
3373,0000000000b900000100000000000000,0000000000b900000100000000000000,1
3374,12000000009000000000001200a50000,12000000009000000000001200a50000,1
3375,00430000000000180c00003001000000,00430000000000180c00003001000000,1
3376,00229d00000000b92f0000005d3c0000,00229d00000000b92f0000005d3c0000,1
3377,000000630c0000000000009e1d270000,000000630c0000000000009e1d270000,1
3378,0089001a00005f00ac0000000000000f,0089001a00005f00ac0000000000000f,1
3379,000012007700000600328111001c5200,000012007700000600328111001c5200,1
3380,000000330000000000000000133c005c,000000330000000000000000133c005c,1
3381,002100e0110000000018003d00000000,002100e0110000000018003d00000000,1
3382,2b000071320000002c00392300000095,2b000071320000002c00392300000095,1
3383,00001d00000000000000000000000000,00001d00000000000000000000000000,1
3384,264100500000000000000019000000b2,264100500000000000000019000000b2,1
3385,001a0000183f8d1f1aac05000000001c,001a0000183f8d1f1aac05000000001c,1
3386,003300006100a22834002300002c003f,003300006100a22834002300002c003f,1
3387,000000000018d4000000990000040000,000000000018d4000000990000040000,1
3388,00000000006b110000001d0028006100,00000000006b110000001d0028006100,1
3389,3d009422000000000022000700000000,3d009422000000000022000700000000,1
3390,530000000000001c0000000000200000,530000000000001c0000000000200000,1
3391,002c000000000094610000000045004b,002c000000000094610000000045004b,1
3392,000000000000006f0000002600000000,000000000000006f0000002600000000,1
3393,005d37006e250000000bbb3c00000028,005d37006e250000000bbb3c00000028,1
3394,0000001333000000262e1800007c0012,0000001333000000262e1800007c0012,1
3395,700000000000005d0038224300001e58,700000000000005d0038224300001e58,1
3396,c50000000098006c35001b0000000000,c50000000098006c35001b0000000000,1
3397,2d0000007500000000008100000a0000,2d0000007500000000008100000a0000,1
3398,003e00b100848800bb00000000000035,003e00b100848800bb00000000000035,1
3399,002200000000b200006e080049020000,002200000000b200006e080049020000,1
3400,0022000000001200003600075d120000,0022000000001200003600075d120000,1
3401,00311500000000000000000032000000,00311500000000000000000032000000,1
3402,8d00000000001c00bd00390000000007,8d00000000001c00bd00390000000007,1
3403,00000000d90000007400000d0000b800,00000000d90000007400000d0000b800,1
3404,000044000000002b0000006000060000,000044000000002b0000006000060000,1
3405,00000004000329000046000000000049,00000004000329000046000000000049,1
3406,000030339600fb75004e000000000100,000030339600fb75004e000000000100,1
3407,002900705f0000000000000000000500,002900705f0000000000000000000500,1
3408,0024c30000000002190000000f000000,0024c30000000002190000000f000000,1
3409,000000006000001b0079650000000000,000000006000001b0079650000000000,1
3410,0058000c0000000d0000004e00620057,0058000c0000000d0000004e00620057,1
3411,6ffa320000000000050000009f000015,6ffa320000000000050000009f000015,1
3412,0000003100007d000d00920000700000,0000003100007d000d00920000700000,1
3413,00290000260000000000000000120000,00290000260000000000000000120000,1
3414,185e00250000e600001300000000004c,185e00250000e600001300000000004c,1
3415,3f58000000030d000000b50000003600,3f58000000030d000000b50000003600,1
3416,000000830000040000374c000000004f,000000830000040000374c000000004f,1
3417,000000009d000b410000002c33000000,000000009d000b410000002c33000000,1
3418,0000004b000000005f5037001c000069,0000004b000000005f5037001c000069,1
3419,00004d00893500350900000000410000,00004d00893500350900000000410000,1
3420,0000000000000000000015001b870000,0000000000000000000015001b870000,1
3421,000000000700004d00000d000000003a,000000000700004d00000d000000003a,1
3422,0000004d000000002c000f72142d0000,0000004d000000002c000f72142d0000,1
3423,bd000000000005000000500045000000,bd000000000005000000500045000000,1
3424,a0009386000000000013d90067000033,a0009386000000000013d90067000033,1
3425,00000000098a00000000003c00590000,00000000098a00000000003c00590000,1
3426,0000000044610b00000000001e000000,0000000044610b00000000001e000000,1
3427,0000004f0005077a150050003400002e,0000004f0005077a150050003400002e,1
3428,0000000000000000000000001c44007b,0000000000000000000000001c44007b,1
3429,000000006f8b00000000810000000000,000000006f8b00000000810000000000,1
3430,000000003e0019000000007500000000,000000003e0019000000007500000000,1
3431,000020150000510000160000004a0089,000020150000510000160000004a0089,1
3432,000000000000a9090000000000005002,000000000000a9090000000000005002,1
3433,000000002200610000006c0000000025,000000002200610000006c0000000025,1
3434,7b008d00000000000000000000a40000,7b008d00000000000000000000a40000,1
3435,00002fda002a00000000701100000000,00002fda002a00000000701100000000,1
3436,00620000130000ba0000790700000400,00620000130000ba0000790700000400,1
3437,00000049c7004800000000003d1f0000,00000049c7004800000000003d1f0000,1
3438,86001e000070b9000700008100000000,86001e000070b9000700008100000000,1
3439,200014eb00000000002c680004000000,200014eb00000000002c680004000000,1
3440,0000001d000000000000000000264332,0000001d000000000000000000264332,1
3441,0000004d000000024800000000000000,0000004d000000024800000000000000,1
3442,003f00002800440000532c5900000000,003f00002800440000532c5900000000,1
3443,0008000000f2004dca00000000370000,0008000000f2004dca00000000370000,1
3444,130000520000540000007300000c0000,130000520000540000007300000c0000,1
3445,000000c895636d000000000000001d00,000000c895636d000000000000001d00,1
3446,16000000250000000002090000000000,16000000250000000002090000000000,1
3447,00fd000016143b000000060000bd0033,00fd000016143b000000060000bd0033,1
3448,32000000000000000000000000000008,32000000000000000000000000000008,1
3449,000000002e120000006b000166000000,000000002e120000006b000166000000,1
3450,00000000005900000000004b00000000,00000000005900000000004b00000000,1
3451,00005e5c0000001b000000005800a055,00005e5c0000001b000000005800a055,1
3452,00240050000000000040b80000c70000,00240050000000000040b80000c70000,1
3453,00000b000d00033d7000000000000000,00000b000d00033d7000000000000000,1
3454,43350013000922000000007500380000,43350013000922000000007500380000,1
3455,19000029007e00000015000000001c00,19000029007e00000015000000001c00,1
3456,000000003c1816000000000000000083,000000003c1816000000000000000083,1
3457,000000590000000000b8000083000000,000000590000000000b8000083000000,1
3458,00000000000000000053000000800000,00000000000000000053000000800000,1
3459,00000000000032ce006e000000000000,00000000000032ce006e000000000000,1
3460,00000000000000003300000000660000,00000000000000003300000000660000,1
3461,5800000000005100000084f043200000,5800000000005100000084f043200000,1
3462,00007600000c00000000333d2a160000,00007600000c00000000333d2a160000,1
3463,00050000007400000000201900203200,00050000007400000000201900203200,1
3464,20550001000000000000000029000000,20550001000000000000000029000000,1
3465,000000000000710a00000000008e0000,000000000000710a00000000008e0000,1
3466,8dbaa500000000000000000000000c00,8dbaa500000000000000000000000c00,1
3467,00003d00e20000000000000000000000,00003d00e20000000000000000000000,1
3468,000000102200005c0000006e008c0000,000000102200005c0000006e008c0000,1
3469,130000800000007d1c003900003f0000,130000800000007d1c003900003f0000,1
3470,00172146000000070015003500000000,00172146000000070015003500000000,1
3471,003b00008900003f0000000000520000,003b00008900003f0000000000520000,1
3472,0000be00000000005500000040000000,0000be00000000005500000040000000,1
3473,000041000000000000b3000043001900,000041000000000000b3000043001900,1
3474,16000040003b53000000002a000000d5,16000040003b53000000002a000000d5,1
3475,0000000056000000007c0f0000000000,0000000056000000007c0f0000000000,1
3476,00530000000a00ba0000003300000000,00530000000a00ba0000003300000000,1
3477,7c0000443e0000000000000070001100,7c0000443e0000000000000070001100,1
3478,00450021003c001400000000000e0000,00450021003c001400000000000e0000,1
3479,00000035000000000000000000650000,00000035000000000000000000650000,1
3480,9a129b0000000000007d00612100005c,9a129b0000000000007d00612100005c,1
3481,15a50062000000000005009100450000,15a50062000000000005009100450000,1
3482,650000d20000003c0044000300000007,650000d20000003c0044000300000007,1
3483,002300510039b7001900000000001fa3,002300510039b7001900000000001fa3,1
3484,1500005f320047539b4d50006c730000,1500005f320047539b4d50006c730000,1
3485,0000000000000000000000060000a700,0000000000000000000000060000a700,1
3486,008900918b0000000000182b2700002b,008900918b0000000000182b2700002b,1
3487,0000005f000000009000000000390700,0000005f000000009000000000390700,1
3488,14103609000000000000120000000003,14103609000000000000120000000003,1
3489,00e60000000000008b04000000d60000,00e60000000000008b04000000d60000,1
3490,000000290000000000870f6a00000000,000000290000000000870f6a00000000,1
3491,0000c200000044000000550000000000,0000c200000044000000550000000000,1
3492,00005500000100750035003750aa0000,00005500000100750035003750aa0000,1
3493,0000880000440000000000001b880068,0000880000440000000000001b880068,1
3494,00451a00000100001c3aaa0000000000,00451a00000100001c3aaa0000000000,1
3495,4f00002a000000000000870000000000,4f00002a000000000000870000000000,1
3496,00000c00080039000000000095000000,00000c00080039000000000095000000,1
3497,00006200000000004928001000000000,00006200000000004928001000000000,1
3498,0000000024000100050000003b001100,0000000024000100050000003b001100,1
3499,1f0000000db27d00000000000e000020,1f0000000db27d00000000000e000020,1
3500,006c12000000000000002d0084000000,006c12000000000000002d0084000000,1
3501,000000003c0000000000100000000000,000000003c0000000000100000000000,1
3502,00d90020640000009e00000000000000,00d90020640000009e00000000000000,1
3503,0000190000000000005a000000533100,0000190000000000005a000000533100,1
3504,000000000000007c6500000000001800,000000000000007c6500000000001800,1
3505,2bba00000077000000552b00003d0000,2bba00000077000000552b00003d0000,1
3506,1d16000b0029000000a8000000000000,1d16000b0029000000a8000000000000,1
3507,0000509c00263c001d00050000000000,0000509c00263c001d00050000000000,1
3508,008c00ae000028000073009000000000,008c00ae000028000073009000000000,1
3509,00000000000000000000c900000000a6,00000000000000000000c900000000a6,1
3510,000900000000000000000000b3002400,000900000000000000000000b3002400,1
3511,0000000b000000000000000000000000,0000000b000000000000000000000000,1
3512,00541900000000000000000000002200,00541900000000000000000000002200,1
3513,00000000000000930000670002000000,00000000000000930000670002000000,1
3514,00000000000000005f867b00003c0000,00000000000000005f867b00003c0000,1
3515,00000000000000444b29000000001e00,00000000000000444b29000000001e00,1
3516,00f63200000000320000005400000000,00f63200000000320000005400000000,1
3517,94001aaf000000000000000000000000,94001aaf000000000000000000000000,1
3518,00000a640000001400009a008e000000,00000a640000001400009a008e000000,1
3519,00000000003300490000000000000014,00000000003300490000000000000014,1
3520,0000002d00000000280000008f453c02,0000002d00000000280000008f453c02,1
3521,a60000000000206b000000000000003f,a60000000000206b000000000000003f,1
3522,6d2c0000bb589a210001000000000000,6d2c0000bb589a210001000000000000,1
3523,00005d00292a000012241c7a00b80000,00005d00292a000012241c7a00b80000,1
3524,e000000000000046000000213900002e,e000000000000046000000213900002e,1
3525,000000002900000000001e0f81000001,000000002900000000001e0f81000001,1
3526,0067002a00000005000022000d000026,0067002a00000005000022000d000026,1
3527,000000140000001e0047000027530000,000000140000001e0047000027530000,1
3528,00005b03000000000017000000000e00,00005b03000000000017000000000e00,1
3529,00000000000b00000000000028490000,00000000000b00000000000028490000,1
3530,00000000190000da0000000000006100,00000000190000da0000000000006100,1
3531,00000000000036000000002b1a005f00,00000000000036000000002b1a005f00,1
3532,0000910000001a8d000000000020000c,0000910000001a8d000000000020000c,1
3533,00000000000e00000019008400000026,00000000000e00000019008400000026,1
3534,00000000006800000029000000001700,00000000006800000029000000001700,1
3535,7c1b0000000000000000000000001ce5,7c1b0000000000000000000000001ce5,1
3536,0000470070000003009f420000001f00,0000470070000003009f420000001f00,1
3537,d100008d927a00af050000003d007c96,d100008d927a00af050000003d007c96,1
3538,2000002c00000000003d070000000700,2000002c00000000003d070000000700,1
3539,00120800000000000000005e00ac6700,00120800000000000000005e00ac6700,1
3540,000050000658006b0075280000000000,000050000658006b0075280000000000,1
3541,000000f4000000190000000000000000,000000f4000000190000000000000000,1
3542,ad0000710b00ab000000124c0000000f,ad0000710b00ab000000124c0000000f,1
3543,000007000000000048c0720000000000,000007000000000048c0720000000000,1
3544,00000000000000004300000a00000083,00000000000000004300000a00000083,1
3545,1f0e00003197000000d60000006d2200,1f0e00003197000000d60000006d2200,1
3546,00008e0058000000001d000013b10000,00008e0058000000001d000013b10000,1
3547,000b0072034600002700000000000000,000b0072034600002700000000000000,1
3548,00000000400c00000000583500002a00,00000000400c00000000583500002a00,1
3549,001c00000000058f0010000000000000,001c00000000058f0010000000000000,1
3550,00550000960000000000001438000000,00550000960000000000001438000000,1
3551,00500000000000008f00007500000b03,00500000000000008f00007500000b03,1
3552,0000007000000060ecb4003a00007300,0000007000000060ecb4003a00007300,1
3553,48000000002b00000000000000000000,48000000002b00000000000000000000,1
3554,00105f00003100000000630000000000,00105f00003100000000630000000000,1
3555,001017002f00830000005f006f250000,001017002f00830000005f006f250000,1
3556,00000000004a00529b0000003c006000,00000000004a00529b0000003c006000,1
3557,2a00071b00000000280000080006005d,2a00071b00000000280000080006005d,1
3558,009e52009d0000000000000000171d36,009e52009d0000000000000000171d36,1
3559,0000008b002400000080000000003a0a,0000008b002400000080000000003a0a,1
3560,00000c00006b0000003000160008e600,00000c00006b0000003000160008e600,1
3561,0000000000d962220013000000000000,0000000000d962220013000000000000,1
3562,000000160000000000007f000000001f,000000160000000000007f000000001f,1
3563,00940000030000480000820000006cd1,00940000030000480000820000006cd1,1
3564,12000000007500000100000000000000,12000000007500000100000000000000,1
3565,00390000000000000000000000480000,00390000000000000000000000480000,1
3566,0000000000004100282c000032000000,0000000000004100282c000032000000,1
3567,00000000008400000700000031000000,00000000008400000700000031000000,1
3568,000007000407570037b816005e00004a,000007000407570037b816005e00004a,1
3569,3e0000215e003e0000000040ee087800,3e0000215e003e0000000040ee087800,1
3570,ac0000000b0000c50000000000000000,ac0000000b0000c50000000000000000,1
3571,0000490000340000728b000000000000,0000490000340000728b000000000000,1
3572,08003800758238000000000016004900,08003800758238000000000016004900,1
3573,00108600000000009900000000004968,00108600000000009900000000004968,1
3574,000053003e00df060000000067001700,000053003e00df060000000067001700,1
3575,00310054536400000028000000000800,00310054536400000028000000000800,1
3576,000000002b005a0f00000000a7005e00,000000002b005a0f00000000a7005e00,1
3577,00000008290000c7000087008300004b,00000008290000c7000087008300004b,1
3578,00000000000000000000000000000000,00000000000000000000000000000000,1
3579,000000000000000000a2000000000000,000000000000000000a2000000000000,1
3580,2c480000000000000000000000261d04,2c480000000000000000000000261d04,1
3581,000000000045a3000000000024000009,000000000045a3000000000024000009,1
3582,00000000007d1b0400005100005a0000,00000000007d1b0400005100005a0000,1
3583,000000326c000000000000007c003d00,000000326c000000000000007c003d00,1
3584,00000000000000000a009d1702005b59,00000000000000000a009d1702005b59,1
3585,00000000000000000006d20000000000,00000000000000000006d20000000000,1
3586,00000000002300002300000000000000,00000000002300002300000000000000,1
3587,77000000000097000000000000000018,77000000000097000000000000000018,1
3588,00940000004200000000000013688900,00940000004200000000000013688900,1
3589,000000ba000040a100211a006e83f000,000000ba000040a100211a006e83f000,1
3590,00007500cb0000000000340300000034,00007500cb0000000000340300000034,1
3591,4e0000000000000000a8150000000000,4e0000000000000000a8150000000000,1
3592,49b3000000000041000000001600ab00,49b3000000000041000000001600ab00,1
3593,82000000000000004300070000000000,82000000000000004300070000000000,1
3594,00630000230308000000000000000000,00630000230308000000000000000000,1
3595,0000a21c00230046000050f400002b00,0000a21c00230046000050f400002b00,1
3596,0027cf0000000000000000ba45510000,0027cf0000000000000000ba45510000,1
3597,6d000000000000000c00005600310005,6d000000000000000c00005600310005,1
3598,ca000020da0000a2000000008e000000,ca000020da0000a2000000008e000000,1
3599,0000006d1a0000000000000260690000,0000006d1a0000000000000260690000,1
3600,00009400700000b200c8000000000000,00009400700000b200c8000000000000,1
3601,00000000001c460b00000b0000000038,00000000001c460b00000b0000000038,1
3602,000f0000000000690000000069008f00,000f0000000000690000000069008f00,1
3603,9e00230000000a00000035005000000c,9e00230000000a00000035005000000c,1
3604,166b0000003304330000000000000000,166b0000003304330000000000000000,1
3605,00001e05120022000000740000000096,00001e05120022000000740000000096,1
3606,000000003b000013020000000000003a,000000003b000013020000000000003a,1
3607,0800105e740000000000004935002b00,0800105e740000000000004935002b00,1
3608,0e140000000000000009000000000000,0e140000000000000009000000000000,1
3609,00000000000000000400000000000000,00000000000000000400000000000000,1
3610,950000002c00001d0000000000000000,950000002c00001d0000000000000000,1
3611,000000003600007c4100000000001d00,000000003600007c4100000000001d00,1
3612,00251e00009f00000e00620c5b004a2d,00251e00009f00000e00620c5b004a2d,1
3613,00000006076400922418000000007c00,00000006076400922418000000007c00,1
3614,000000005d00001745020000000c0000,000000005d00001745020000000c0000,1
3615,00000000000000000000000000130000,00000000000000000000000000130000,1
3616,00000000000000000000002e00a00000,00000000000000000000002e00a00000,1
3617,a00000004700e40000000000b8120000,a00000004700e40000000000b8120000,1
3618,7300380000ff000000291d0000000014,7300380000ff000000291d0000000014,1
3619,00002e00700000000041005b00000000,00002e00700000000041005b00000000,1
3620,02004500000031004600000000008100,02004500000031004600000000008100,1
3621,00400000000050011100000000006c00,00400000000050011100000000006c00,1
3622,0000000000000000000000008acd0000,0000000000000000000000008acd0000,1
3623,00000000000075ee0dab07003aa00000,00000000000075ee0dab07003aa00000,1
3624,24000000000000006300007d00003800,24000000000000006300007d00003800,1
3625,0037000023000000000000887664ad00,0037000023000000000000887664ad00,1
3626,004b00310000000000a00000006f0078,004b00310000000000a00000006f0078,1
3627,816e7000000600000000220005000000,816e7000000600000000220005000000,1
3628,000000006a008d000000010000000017,000000006a008d000000010000000017,1
3629,0000984a4a00000d00006300001d0015,0000984a4a00000d00006300001d0015,1
3630,00000000000000b9000033423d000000,00000000000000b9000033423d000000,1
3631,8d000000c500ed000f08001000000000,8d000000c500ed000f08001000000000,1
3632,000038000000000000000000fd000040,000038000000000000000000fd000040,1
3633,12003300007950000000000000460000,12003300007950000000000000460000,1
3634,000000004a0000000000fb000000000b,000000004a0000000000fb000000000b,1
3635,00001900240b00000000000000000051,00001900240b00000000000000000051,1
3636,00231300523c0600006ddb2a00000000,00231300523c0600006ddb2a00000000,1
3637,96000000071c000b00000000000000c4,96000000071c000b00000000000000c4,1
3638,0000002d59481300c900000051000000,0000002d59481300c900000051000000,1
3639,00003f82000000ac000000008f752700,00003f82000000ac000000008f752700,1
3640,62003600000000000800b61000002900,62003600000000000800b61000002900,1
3641,0000020064004100000000006d000000,0000020064004100000000006d000000,1
3642,0f6f0000000000007b00000000620000,0f6f0000000000007b00000000620000,1
3643,180000b400000020004e0000556c0026,180000b400000020004e0000556c0026,1
3644,00000000000000000002a500002f0040,00000000000000000002a500002f0040,1
